Type,Title,Authors,Year,Venue,Abstract,Url,Author_Ids,Scholar_Url,Citations
Publication,Self-report and direct observer's perceived leadership practices of chief student affairs officers in selected institutions of higher education in the United States,['DJ Rozeboom'],2008,NA,The purpose of this study was to determine the perceived leadership practices of chief student affairs officers in the United States in order to establish an understanding of current,https://search.proquest.com/openview/885d7f82b63bf7a93df19480cbc91988/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:EkLR9t_NPIQJ:scholar.google.com/&output=cite&scirp=175&hl=en,26
Publication,Take no prisoners: How a venture capital group does scrum,"['J Sutherland', 'I Altman']",2009,2009 Agile Conference,"In 2007, OpenView Venture Partners decided to adopt Scrum as best practice in software development in its portfolio companies and Scrum as the standard practice in internal",https://ieeexplore.ieee.org/abstract/document/5261060/,"['', '']",/scholar?hl=en&q=info:9j3v-jLL2nMJ:scholar.google.com/&output=cite&scirp=176&hl=en,26
Publication,Planning for resilient collaboration at a new petroleum installation–A case study of a coaching approach,"['AB Skjerve', 'M Kaarstad', 'F Størseth', 'I Wærø', 'TO Grøtan']",2012,Safety science,The current paper reports the case study of a coaching process assisting an oil company in exploring how to establish a potential for resilient collaboration. When a new petroleum,https://www.sciencedirect.com/science/article/pii/S0925753511002943,"['', '', '', '', '']",/scholar?hl=en&q=info:bKTiCK9nC6gJ:scholar.google.com/&output=cite&scirp=177&hl=en,25
Publication,"Principal leadership in the accountability era: Influence of expanding job responsibilities on functional work performance, stress management, and overall job …",['TA Andreyko'],2010,NA,"This study examined the relationship of stress, burnout, and coping strategies among middle school principals in Western Pennsylvania. This study assessed coping skill preferences",https://search.proquest.com/openview/65df7e02828a9f97cad673ca8f416714/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:KA8bFGwP0DMJ:scholar.google.com/&output=cite&scirp=178&hl=en,25
Publication,Supervision for forensic practitioners,['J Davies'],2015,NA,"Forensic practitioners work in a diverse range of settings, with a wide variety of groups and with a large number of agencies. Their work, whilst rewarding, is challenging, demanding",https://www.taylorfrancis.com/books/mono/10.4324/9781315736525/supervision-forensic-practitioners-jason-davies,['UwsIz48AAAAJ'],/scholar?hl=en&q=info:lNDHFKq0OeQJ:scholar.google.com/&output=cite&scirp=179&hl=en,26
Publication,Working with sports organizations and teams,"['DR McDuff', 'M Garvin']",2016,International review of psychiatry,Athletes and coaches at all competitive levels will utilize sports performance and psychiatric services at very high rates if the services are offered on-site and free of charge and are,https://www.tandfonline.com/doi/abs/10.1080/09540261.2016.1212820,"['', '']",/scholar?hl=en&q=info:kXvBGNrsWX4J:scholar.google.com/&output=cite&scirp=180&hl=en,27
Publication,Professional learning communities: An analysis of teacher participation in a PLC and the relationship with student academic achievement,['AJ Aylsworth'],2012,NA,This study sought to compare teacher participation in a Professional Learning Community with the performance of their students. Student achievement data from multiple subject-alike,https://search.proquest.com/openview/c3f42a34fb3b75f72b3f5b766ef80221/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:4hz8HL0bxgMJ:scholar.google.com/&output=cite&scirp=181&hl=en,25
Publication,Behind closed doors: Secrets of great management,"['J Rothman', 'E Derby']",2005,NA,"Great management is difficult to see as it occurs. It's possible to see the results of great management, but it's not easy to see how managers achieve those results. Great",https://books.google.com/books?hl=en&lr=&id=1A5QDwAAQBAJ&oi=fnd&pg=PT8&ots=3ccn3l1SYM&sig=9nRCH8sVhSDJVJiB_O6XEEzXKeI,"['_eKqQ_IAAAAJ', '']",/scholar?hl=en&q=info:hqXLRh5k8DIJ:scholar.google.com/&output=cite&scirp=182&hl=en,25
Publication,Building the occupational health team: Keys to successful interdisciplinary collaboration,['JE Wachs'],2005,AAOHN Journal,"Historically, occupational health and safety profes-sionals have worked together to safeguard American workers. Business and industry have been one of the few entities to",https://journals.sagepub.com/doi/pdf/10.1177/216507990505300406,[''],/scholar?hl=en&q=info:YZpHcGbSLhgJ:scholar.google.com/&output=cite&scirp=183&hl=en,26
Publication,Team-based development of medical devices: an engineering–business collaborative,"['AW Eberhardt', 'OL Johnson']",2016,Journal of …,"There is a global shift in the teaching methodology of science and engineering toward multidisciplinary, team-based processes. To meet the demands of an evolving technical",https://asmedigitalcollection.asme.org/biomechanical/article-abstract/138/7/070803/440228,"['H7PB1LYAAAAJ', 'tQ-W0UUAAAAJ']",/scholar?hl=en&q=info:CRz6-HLUK6IJ:scholar.google.com/&output=cite&scirp=184&hl=en,27
Publication,Leading learning and teaching in higher education: The key guide to designing and delivering courses,['D Parkin'],2016,NA,"Leading Learning and Teaching in Higher Education brings together contemporary ideas on leadership, engagement and student learning into a practical solutions-based resource",https://www.taylorfrancis.com/books/mono/10.4324/9780203817599/leading-learning-teaching-higher-education-doug-parkin,[''],/scholar?hl=en&q=info:gWCTRRYU0N8J:scholar.google.com/&output=cite&scirp=185&hl=en,26
Publication,Construction site management team working: A serendipitous event,"['S Tennant', 'D Langford', 'M Murray']",2011,Journal of management in …,"Despite the pervasive appeal of team working in the construction industry, the empirical relationship between team effectiveness and task performance continues to be generally",https://ascelibrary.org/doi/abs/10.1061/(ASCE)ME.1943-5479.0000053,"['', '', '']",/scholar?hl=en&q=info:eK7jSja36SYJ:scholar.google.com/&output=cite&scirp=186&hl=en,26
Publication,Senior executive assessment: A key to responsible corporate governance,['D Stamoulis'],2010,NA,Senior Executive Assessment is a concise and practical guide that demystifies assessment that is conducted at the senior-executive level. Defines Senior Executive Assessment,https://books.google.com/books?hl=en&lr=&id=wEAhUfSFQHUC&oi=fnd&pg=PR7&ots=BEshTUpsSY&sig=eLDp3GsRk2wcVvxMKm4lQf1BSsw,[''],/scholar?hl=en&q=info:VzAYpoVnxJcJ:scholar.google.com/&output=cite&scirp=187&hl=en,25
Publication,"Holistic sport psychology: Investigating the roles, operating standards, and intervention goals and strategies of holistic consultants","['A Friesen', 'T Orlick']",2011,Journal of Excellence,"The holistic development of the athlete has only been briefly addressed in the literature as an element of certain sport psychology interventions (eg, Bond, 2002; Henschen, 2001)",https://www.academia.edu/download/50398357/54d37d3b0cf2501791822d55.pdf,"['rMQEH9wAAAAJ', '']",/scholar?hl=en&q=info:Fl6MptLTU5wJ:scholar.google.com/&output=cite&scirp=188&hl=en,24
Publication,Driving team effectiveness,['KP De Meuse'],2009,A comparative analysis of the Korn/Ferry T7 model with …,"• Overall, two conclusions are apparent. First, the six models of team effectiveness reviewed in this whitepaper have much, much similarity in the manner in which they view team",https://jocon.com/fileadmin/download/pdf/Teamswhitepaper.pdf,['YhRRAkwAAAAJ'],/scholar?hl=en&q=info:IBZb3d7fkl4J:scholar.google.com/&output=cite&scirp=189&hl=en,25
Publication,The school leadership triangle: From compliance to innovation,['P Kimmelman'],2010,NA,,,[''],/scholar?hl=en&q=info:SAp2AEJK9b8J:scholar.google.com/&output=cite&scirp=190&hl=en,23
Publication,Team Coaching: A thematic analysis of methods used by external coaches in a work domain,"['R Hastings', 'W Pennington']",2019,International Journal of Evidence …,"This paper aims to provide insight into the methods being used by external team coaches in the workplace, the need for which is highlighted by the sparsity of team coaching research in",https://repository.uel.ac.uk/item/86zzw,"['', '']",/scholar?hl=en&q=info:2VcABXhKsgAJ:scholar.google.com/&output=cite&scirp=191&hl=en,25
Publication,Identifying requirements for effective human-automation teamwork,"['JC Joe', ""J O'Hara"", 'HD Medema', 'JH Oxstrand']",2014,NA,"Previous studies have shown that poorly designed human-automation collaboration, such as poorly designed communication protocols, often leads to problems for the human",https://www.osti.gov/biblio/1149012,"['-MDHFe0AAAAJ', '', '', 'nsdtOb4AAAAJ']",/scholar?hl=en&q=info:RAA8IgFHhTcJ:scholar.google.com/&output=cite&scirp=192&hl=en,24
Publication,Trust and safety onboard,"['AH Gausdal', 'J Makarova']",2017,WMU Journal of Maritime Affairs,"Shipping is a high-risk industry. The aims of this conceptual paper are to build a framework showing in what way safety onboard is influenced by trust, and to identify the main obstacles",https://link.springer.com/article/10.1007/s13437-017-0126-z,"['sMuNA8EAAAAJ', '']",/scholar?hl=en&q=info:iBAlL4H5DRgJ:scholar.google.com/&output=cite&scirp=193&hl=en,26
Publication,Information systems project teams: factors for high performance,"['I Moura', 'C Dominguez', 'J Varajão']",2018,Team Performance Management …,Purpose The purpose of this research is twofold: identify and gain a better insight on factors that can influence high performance of Information Systems (IS) project teams from the,https://www.emerald.com/insight/content/doi/10.1108/TPM-03-2018-0022/full/html,"['sJcvpzkAAAAJ', 'uOQVq3UAAAAJ', 'GdqB_HoAAAAJ']",/scholar?hl=en&q=info:8EX1qBDyniAJ:scholar.google.com/&output=cite&scirp=194&hl=en,25
Publication,Teams that work: Preparing student teams for the workplace,"['DD Galbraith', 'FL Webb']",2013,American Journal of Business …,"Organizations today often require collaboration in the form of work teams. Many tasks completed within organizations, whether in the workplace or in academia, however, can be",https://clutejournals.com/index.php/AJBE/article/view/7687,"['', '']",/scholar?hl=en&q=info:GGJuut5xR5AJ:scholar.google.com/&output=cite&scirp=195&hl=en,25
Publication,Team establishment of self‐managed work teams: a model from the field,"['EE Perry', 'DF Karney', 'DG Spencer']",2013,Team Performance Management …,Purpose–The purpose of this paper is to describe a model of team establishment that emerged from 64 teams comprised of mid‐career working professionals,https://www.emerald.com/insight/content/doi/10.1108/13527591311312114/full/html,"['', '', '']",/scholar?hl=en&q=info:i6lj_qpqleMJ:scholar.google.com/&output=cite&scirp=196&hl=en,23
Publication,Perilaku organisasi,['MT Amir'],2019,NA,"Secara keseluruhan, materinya dibagi menjadi tiga bagian; level individual, level kelompok dan level organisasi. Pada Bagian Pertama, dibahas dimensi kepribadian karyawan, peran",https://books.google.com/books?hl=en&lr=&id=jpsCEAAAQBAJ&oi=fnd&pg=PA3&ots=I5OsH9EWDa&sig=s5wTstYc5optzhC3PvGCR0Doi-Q,['O9CN5ZEAAAAJ'],/scholar?hl=en&q=info:x8HshoxdgG0J:scholar.google.com/&output=cite&scirp=197&hl=en,124
Publication,"A descriptive study of characteristics and practices of International Baccalaureate elementary principals as perceived by principals, coordinators, and teachers",['J Hartman'],2008,NA,"Purpose. The purpose of this study was to describe how four leadership behaviors—character, ability, reliability, and emotional intelligence—contribute to creating a culture of",https://search.proquest.com/openview/32a50c1e7b30903fcc91d894d2ac1d42/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:Xsp6V0U7VOkJ:scholar.google.com/&output=cite&scirp=198&hl=en,22
Publication,10 Essentials for High Performance Quality in the 21st Century,['DH Stamatis'],2016,NA,"As a society, we tend to reward problem solvers, rather than those who prevent problems at their source. In other words, we focus on after-the-fact occurrences (appraisal activities)",https://www.taylorfrancis.com/books/mono/10.4324/9781315300283/10-essentials-high-performance-quality-21st-century-diomidis-stamatis,[''],/scholar?hl=en&q=info:X04eXIYrQUoJ:scholar.google.com/&output=cite&scirp=199&hl=en,23
Publication,Preparing emotionally intelligent doctor of nursing practice leaders,"['MT Renaud', 'C Rutledge']",2012,Journal of Nursing …,"The Institute of Medicine (IOM) identified the need for interdisciplinary teams that collaborate, communicate, and integrate care across settings to improve health care",https://journals.healio.com/doi/abs/10.3928/01484834-20120523-03,"['', '']",/scholar?hl=en&q=info:Y30iZZqpoJ0J:scholar.google.com/&output=cite&scirp=200&hl=en,23
Publication,Leadership from the middle: Building influence for change,['K Haycock'],2010,The many faces of school library leadership,"Leadership remains an elusive yet critical component of school effectiveness. While many would suggest that leadership is easily recognized, this too often means that we appreciate",https://books.google.com/books?hl=en&lr=&id=rSpzDgAAQBAJ&oi=fnd&pg=PA1&ots=qBPl_ZA0nc&sig=H3ifW4_eC9LgDAgdHeg-IQkza7g,[''],/scholar?hl=en&q=info:MR9OsVVO8rIJ:scholar.google.com/&output=cite&scirp=201&hl=en,22
Publication,What do experienced team coaches do?: Current practice in Australia and New Zealand,"['P Lawrence', 'A Whyte']",2017,International Journal of Evidence Based …,"Team coaching in organisations is becoming increasingly commonplace, but there remains a lack of clarity as to what team coaching is and what makes it effective. Thirty-six team",https://search.informit.org/doi/abs/10.3316/INFORMIT.645798595063551,"['', '']",/scholar?hl=en&q=info:eb6a_zxtihYJ:scholar.google.com/&output=cite&scirp=202&hl=en,25
Publication,Assisting students in becoming self-regulated writers.,"['AS Bashir', 'BD Singer']",2006,NA,"The purpose of this chapter is to consider self-regulated learning and executive functioning as they relate to contextually based language intervention. First, we examine these concepts",https://psycnet.apa.org/record/2007-07051-013,"['', '']",/scholar?hl=en&q=info:GPhlR0na2UMJ:scholar.google.com/&output=cite&scirp=203&hl=en,21
Publication,"Designing a professional practice doctoral degree in Educational Technology: Signature pedagogies, implications and recommendations","['K Dawson', 'C Cavanaugh', 'C Sessums', 'E Black']",2011,Journal of Distance …,"In this article we outline the three dimensions of signature pedagogy (Shulman, 2005) guiding the design of our professional practice doctoral degree in Educational Technology",https://www.ijede.ca/index.php/jde/article/download/767/1317?inline=1,"['S078Z_EAAAAJ', 'WdZQ0O8AAAAJ', 'Wmq8HEEAAAAJ', 'TshOVxIAAAAJ']",/scholar?hl=en&q=info:INSjXR2H_p8J:scholar.google.com/&output=cite&scirp=204&hl=en,22
Publication,"The Lean Practitioner's Field Book: Proven, Practical, Profitable and Powerful Techniques for Making Lean Really Work Endorsements","['C Protzman', 'F Whiton', 'J Kerpchar', 'CR Lewandowski']",2018,NA,"While there are numerous Lean Certification programs, most companies have their own certification paths whereby they bestow expert status upon employees after they have",https://www.taylorfrancis.com/books/mono/10.4324/9781315373843/lean-practitioner-field-book-charles-protzman-fred-whiton-joyce-kerpchar-christopher-lewandowski-steve-stenberg-patrick-grounds-james-bond,"['', '', '', '']",/scholar?hl=en&q=info:OZJzh6PWKm4J:scholar.google.com/&output=cite&scirp=205&hl=en,22
Publication,Servant leadership: Guiding extension programs in the 21st century,"['KA Astroth', 'J Goodwin', 'F Hodnett']",2011,Journal of Extension,"A new set of leadership skills is required for Extension administrators for the 21st century. Past models and theories are reviewed and discussed. The old"" power"" model of leadership",https://archives.joe.org/joe/2011june/pdf/JOE_v49_3a1.pdf,"['c39Ti9AAAAAJ', '', '']",/scholar?hl=en&q=info:G8ccqWc1MwYJ:scholar.google.com/&output=cite&scirp=206&hl=en,22
Publication,Empowering EFL teachers through distributed leadership: A critical perspective on leadership practices in an educational institution,['SR Shah'],2014,International Journal of business and social …,There is a serious lack of literature on teacher empowerment and the effectiveness of educational leadership within a TESOL framework in Saudi Arabia. This small-scale critical,https://search.proquest.com/openview/6f48d4281080a671624d4115599d96e7/1.pdf?pq-origsite=gscholar&cbl=646295,['11tVPhkAAAAJ'],/scholar?hl=en&q=info:-8E1y8AJYFsJ:scholar.google.com/&output=cite&scirp=207&hl=en,21
Publication,Communicating for success,['CM Hamilton'],2016,NA,This text focuses student-learning on the key communication competencies recommended by the National Communication Association. With applied examples and a vibrant and,https://www.taylorfrancis.com/books/mono/10.4324/9781315299990/communicating-success-cheryl-hamilton,[''],/scholar?hl=en&q=info:wj3NzWOn170J:scholar.google.com/&output=cite&scirp=208&hl=en,21
Publication,Move to greatness: Focusing the four essential energies of a whole and balanced leader,['G Whitelaw'],2011,NA,,,[''],/scholar?hl=en&q=info:NVrI0lBWGHQJ:scholar.google.com/&output=cite&scirp=209&hl=en,22
Publication,Kompetensi emosi pemangkin keberkesanan amalan kepimpinan guru,"['ZJM Yusoff', 'Y Don', 'SN Ismail']",2017,JuPiDi: Jurnal Kepimpinan …,"The influences of emotional competence on practical leadership among middle leaders in secondary schools, for the formation of school's development plan leadership succession",http://mojes.um.edu.my/index.php/JUPIDI/article/view/8297,"['DbhzeTUAAAAJ', 'nR09y0gAAAAJ', 'mQ2kLisAAAAJ']",/scholar?hl=en&q=info:Se6eKI0KLXMJ:scholar.google.com/&output=cite&scirp=210&hl=en,22
Publication,Consulting on the run: Performance psychology and the preparation of USA track and field athletes for the Olympics,"['ST Portenga', 'MW Aoyagi', 'TA Statler']",2012,Journal of Sport Psychology …,Members of the executive committee of the Psychological Services Subcommittee of USA Track and Field share their experiences working with a National Governing Body preparing,https://www.tandfonline.com/doi/abs/10.1080/21520704.2012.683087,"['kbIQXiAAAAAJ', 'bMMVe8YAAAAJ', '']",/scholar?hl=en&q=info:6CWdRfdJrqYJ:scholar.google.com/&output=cite&scirp=211&hl=en,21
Publication,You Are What You Read: Inside Leadership Texts.,"['J Harris', 'J Bruce', 'D Jones']",2011,Journal of Leadership Education,The purpose of this study was to understand the types of texts currently being used and recommended within the field of leadership education. Data triangulation methods were,https://www.academia.edu/download/30192460/JOLE_10_1_Winter_2011.pdf#page=33,"['', '', '']",/scholar?hl=en&q=info:As1sdtjOzIwJ:scholar.google.com/&output=cite&scirp=212&hl=en,20
Publication,Achieving teaming's full potential: A leadership challenge,"['SN Clark', 'DC Clark']",2006,Middle School Journal,Middle School Journal• November 2006 53 the specific preparation or the expertise described by Erb (2006) as necessary to perform the functions described by Jackson and,https://www.tandfonline.com/doi/pdf/10.1080/00940771.2006.11461575,"['', '']",/scholar?hl=en&q=info:5zrYjfrAoHYJ:scholar.google.com/&output=cite&scirp=213&hl=en,20
Publication,Understanding and recognizing dysfunctional leadership: The impact of dysfunctional leadership on organizations and followers,['AB Roter'],2017,NA,"Since the early twentieth century, scholars have researched leadership and it is one of the most researched topics of our time. Understanding how to be a strong leader and what",https://www.taylorfrancis.com/books/mono/10.4324/9781315549286/understanding-recognizing-dysfunctional-leadership-annette-roter,[''],/scholar?hl=en&q=info:p0DL-5r8yAAJ:scholar.google.com/&output=cite&scirp=214&hl=en,21
Publication,Organizational transformation with Scrum: how a venture capital group gets twice as much done with half the work,"['J Sutherland', 'I Altman']",2010,2010 43rd Hawaii International …,OpenView Venture Partners is a venture capital fund that uses Scrum as best practice in software development and for project management in all other parts of the organization,https://ieeexplore.ieee.org/abstract/document/5428537/,"['', '']",/scholar?hl=en&q=info:wDHM_RVBbBgJ:scholar.google.com/&output=cite&scirp=215&hl=en,21
Publication,Explicating strategic shared leadership process,"['SS Bhattacharyya', 'S Jha']",2013,Asia-Pacific Journal of Business …,Purpose–The concept of Shared Leaders (one or more leaders) leading an organization is gaining grounds both in the world of theory and practice. The aim of this article is to attempt,https://www.emerald.com/insight/content/doi/10.1108/17574321311304530/full/html,"['y2eRG1YAAAAJ', 'vGtAAcYAAAAJ']",/scholar?hl=en&q=info:8eI9A8_077QJ:scholar.google.com/&output=cite&scirp=216&hl=en,19
Publication,Catastrophe disentanglement: getting software projects back on track,['EM Bennatan'],2006,NA,“There are many books available on software risks and software failures. There are very few books that provide step-by-step information on getting troubled software projects back on,https://books.google.com/books?hl=en&lr=&id=cfzUvnVKILQC&oi=fnd&pg=PT10&ots=6N0FGYiMqJ&sig=y37EGt98d3WUoldhcap5qZ0mK7k,[''],/scholar?hl=en&q=info:kA8qM6dX300J:scholar.google.com/&output=cite&scirp=217&hl=en,19
Publication,High-reliability organizations: the next frontier in healthcare quality and safety,['MS Polonsky'],2019,Journal of Healthcare Management,"Influential health systems, regulatory bodies, and researchers have initiated a discussion over the past decade about translating the tenets of high-reliability organizations to",https://journals.lww.com/jhmonline/FullText/2019/08000/High_Reliability_Organizations__The_Next_Frontier.5.aspx,[''],/scholar?hl=en&q=info:v4U4ONVaECcJ:scholar.google.com/&output=cite&scirp=218&hl=en,25
Publication,"Organizations, individualism and economic theory",['M Brouwer'],2012,NA,"Most economic theory is based on the assumption that economies grow in a linear fashion. Recessions, depressions and (financial) crises are explained by policy mistakes. However",https://www.taylorfrancis.com/books/mono/10.4324/9780203105252/organizations-individualism-economic-theory-maria-brouwer,[''],/scholar?hl=en&q=info:Jy61oayHI2cJ:scholar.google.com/&output=cite&scirp=219&hl=en,20
Publication,The essential academic dean or provost: A comprehensive desk reference,['JL Buller'],2015,NA,"The go-to reference for academic leaders seeking practical answers to everyday challenges The Essential Academic Dean or Provost explains the"" how"" of academic leadership",https://books.google.com/books?hl=en&lr=&id=bvBmCgAAQBAJ&oi=fnd&pg=PR11&ots=-DdW_RKQYU&sig=jEEPUOBzEcXrDqKypkPFo1Wk0z8,['kQowEq0AAAAJ'],/scholar?hl=en&q=info:NispoimV-xsJ:scholar.google.com/&output=cite&scirp=220&hl=en,19
Publication,Scaling leadership: Building organizational capability and capacity to create outcomes that matter most,"['RJ Anderson', 'WA Adams']",2019,NA,"Transform Your Organization by Scaling Leadership How do senior leaders, in their own words, describe the most effective leaders—the ones that get results, grow the business",https://books.google.com/books?hl=en&lr=&id=IMx-DwAAQBAJ&oi=fnd&pg=PR13&ots=lXjEFlcAmZ&sig=-mfD4Q1yH-Z4y1xlzK7tH6Im1Kg,"['', '']",/scholar?hl=en&q=info:x_zSpaJUHQwJ:scholar.google.com/&output=cite&scirp=221&hl=en,21
Publication,Teaching in Secondary Schools: Meeting the Challenges of Today's Adolescents,"['MD Baldwin', 'JF Keating', 'KJ Bachman']",2006,NA,,,"['', '', '']",/scholar?hl=en&q=info:2vxUqASJ6KkJ:scholar.google.com/&output=cite&scirp=222&hl=en,20
Publication,Business graduate skills: Competency-based model,['SO Olivares'],2015,Diverse contemporary issues facing business …,This chapter describes a model of competences composed of skills business professionals should possess once they graduate. The multilevel model considers competences from,https://www.igi-global.com/chapter/business-graduate-skills/117351,['4sHtI0AAAAAJ'],/scholar?hl=en&q=info:b3c84o7tNKwJ:scholar.google.com/&output=cite&scirp=223&hl=en,19
Publication,Invitational leadership in public schools,['GJ Burns'],2007,NA,The purpose of the mixed design study was to examine the perceived effectiveness of leaders who made use of the invitational leadership style of leading their organization. Four,https://mospace.umsystem.edu/xmlui/handle/10355/4767,[''],/scholar?hl=en&q=info:BWog8qmitmcJ:scholar.google.com/&output=cite&scirp=224&hl=en,19
Publication,Conceptualization and support of the role of teachers serving as team leaders in a professional learning community,['L Gordin'],2010,NA,"This study presents the results of a phenomenological qualitative investigation into the new role of teachers serving as team leaders in a professional learning community, as well as the",https://search.proquest.com/openview/52a559b1c13aa9478dd1eff7d2336929/1?pq-origsite=gscholar&cbl=18750,[''],/scholar?hl=en&q=info:KXuIInCIqdoJ:scholar.google.com/&output=cite&scirp=225&hl=en,18
Publication,Emotional intelligence as a facilitator of project leader effectiveness,"['JF Quinn', 'D Wilemon']",2009,PICMET'09-2009 Portland International …,This paper presents a framework that examines how emotional intelligence can contribute to the success of project leaders and their teams. We review the interaction of project leaders,https://ieeexplore.ieee.org/abstract/document/5262022/,"['VRcTzqgAAAAJ', '']",/scholar?hl=en&q=info:ms1MSIL88w0J:scholar.google.com/&output=cite&scirp=226&hl=en,18
Publication,"The governance core: School boards, superintendents, and schools working together","['D Campbell', 'M Fullan']",2019,NA,"Lead into the future effectively with the Governance Core approach! Designed to guide educational leadership past difficult and formidable challenges, the governance system",https://books.google.com/books?hl=en&lr=&id=0N6RDwAAQBAJ&oi=fnd&pg=PP1&ots=jQbl0sQgV5&sig=qKFw8ltbhXdBDJkcWHcM6erpibw,"['', '']",/scholar?hl=en&q=info:Aw4xWb59kkgJ:scholar.google.com/&output=cite&scirp=227&hl=en,24
Publication,Working and learning across professional boundaries,"['V Brooks', 'J Thistlethwaite']",2012,British Journal of Educational Studies,This paper focuses on a context where interdisciplinarity intersects with interprofessionality: the work of children's services professionals who address the needs of children identified as,https://www.tandfonline.com/doi/abs/10.1080/00071005.2012.729665,"['', '_lbjY-0AAAAJ']",/scholar?hl=en&q=info:UtlirjvDWVsJ:scholar.google.com/&output=cite&scirp=228&hl=en,21
Publication,Student goes on a journey; stranger rides into the classroom: Narratives and the instructor in the design studio,"['E Boling', 'MA Siegel', 'KM Smith']",2013,"Art, Design & …","Enthusiasm is growing in non-traditional environments for teaching design by adapting knowledge and approaches from studio pedagogy, described as a 'signature pedagogy'by",https://www.ingentaconnect.com/content/intellect/adche/2013/00000012/00000002/art00004,"['f3lZungAAAAJ', 'sZ_nSuIAAAAJ', '']",/scholar?hl=en&q=info:X9zb2FgX6kMJ:scholar.google.com/&output=cite&scirp=229&hl=en,18
Publication,Servant leadership models for your parish,['DR Ebener'],2010,NA,Servant Leadership Models for Your Parish explores the practice of servant leadership in a church context. It presents seven behaviors practiced by leaders and members in high,https://books.google.com/books?hl=en&lr=&id=1smcOte5KlcC&oi=fnd&pg=PA1&ots=e1m_fVzJg6&sig=uzuzWxqBGCU60UTpXLknP_B-Jdk,[''],/scholar?hl=en&q=info:9-Gu9YfS5GYJ:scholar.google.com/&output=cite&scirp=230&hl=en,18
Publication,Improve the function of multigenerational teams,"['M Douglas', 'T Howell', 'E Nelson', 'L Pilkington']",2015,Nursing …,The age-groups of nurses are always changing. The US Department of Health and Human Services recent nursing workforce report indicates that generation X has overtaken the baby,https://journals.lww.com/nursingmanagement/Fulltext/2015/01000/Improve_the_function_of_multigenerational_teams.3.aspx,"['', '', '', '']",/scholar?hl=en&q=info:JTxmCWXWLjUJ:scholar.google.com/&output=cite&scirp=231&hl=en,17
Publication,Reconciling agility and architecture: a theory of agile architecture,['MG Waterman'],2014,NA,The purpose of agile software development is to enable the software development team to respond to change and learn from change so that it can better deliver value to its customer. If,http://researcharchive.vuw.ac.nz/handle/10063/3488,['0f-naLMAAAAJ'],/scholar?hl=en&q=info:U6bKDUou3ykJ:scholar.google.com/&output=cite&scirp=232&hl=en,19
Publication,Futures based change leadership: A formula for sustained change capacity,['R Bernato'],2017,NA,"The Futures Based Change Leader: A Formula for Sustained Change Capacity empowers leaders to use effective combinations of futuring, presencing, collaborative leadership skills",https://books.google.com/books?hl=en&lr=&id=3BQMDgAAQBAJ&oi=fnd&pg=PP1&ots=RUNR7FugPA&sig=akYR4FqdCROTzk8aX-PQcHQjypU,[''],/scholar?hl=en&q=info:eWGzDv9GKEEJ:scholar.google.com/&output=cite&scirp=233&hl=en,18
Publication,Template-Based Management: At a Glance,['UG Seebacher'],2021,Template-based Management,"This chapter summarizes the TBM methods, the underlying mechanisms and theories and explores the impact on business and management practice. The chapter elaborates on the",https://link.springer.com/chapter/10.1007/978-3-030-56611-1_1,[''],/scholar?hl=en&q=info:5RfgM5ji0d4J:scholar.google.com/&output=cite&scirp=234&hl=en,22
Publication,Team challenges: Is artificial intelligence the solution?,"['SS Webber', 'J Detjen', 'TL MacLean', 'D Thomas']",2019,Business Horizons,"Artificial intelligence (AI) is emerging as a potential growth area for facilitating the improvement and development of teams in the workplace. AI, as used in the team context, is",https://www.sciencedirect.com/science/article/pii/S0007681319300989,"['mQmTGUoAAAAJ', 'enCEqlgAAAAJ', '3U_p_gIAAAAJ', 'kdyRvDgAAAAJ']",/scholar?hl=en&q=info:eMpXNC8nYssJ:scholar.google.com/&output=cite&scirp=235&hl=en,20
Publication,Leadership in organizations.,"['R Hogan', 'G Curphy', 'RB Kaiser', 'T Chamorro-Premuzic']",2018,NA,"The success of schools, sports teams, businesses, armies, governments, and nations depends on the performance of their leaders. Thus, leadership is one of the most",https://psycnet.apa.org/record/2019-01462-012,"['w4zG56EAAAAJ', '', '', '']",/scholar?hl=en&q=info:bM3GS1shQm4J:scholar.google.com/&output=cite&scirp=236&hl=en,17
Publication,Leading with trust: How to build strong school teams,['S Stephenson'],2014,NA,What are the causes of distrust? How do members of school teams discuss traditionally taboo topics? This field guide begins with personal exercises designed for leaders to use,https://books.google.com/books?hl=en&lr=&id=eXgXBwAAQBAJ&oi=fnd&pg=PT9&ots=JtjYU3UQgc&sig=sSyfgMfhf7wamTXHjMz7R09c1uE,[''],/scholar?hl=en&q=info:OEFZaIRMpLAJ:scholar.google.com/&output=cite&scirp=237&hl=en,19
